player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,finishing,box_occupation,hold_up_play,press_leadership,composite_score,has_primary_season,is_manual_add,nationality
947901,Jonathan Burkardt,9905,1. FSV Mainz 05,GER-Bundesliga,0.8,15.5,4.0,0.0,0.6,2.7,0.11,0.63,1.0,2.0,0.76,0.0,1.3,0.0,1.0,7.21,0.0,20.0,3.1,0.6,0.7,2120,29,Attacker,0.3749999999999999,0.0,0.0516129032258064,0.7,0.4193548387096774,0.2032258064516129,87.15635738831615,86.97594501718214,38.402061855670105,56.24570446735395,65.01985822477621,False,False,Germany
1021382,Joao Pedro,8455,Chelsea,ENG-Premier League,0.5,19.1,5.0,0.0,1.1,1.7,0.08,0.42,1.2,4.0,0.47,0.2,0.9,0.2,0.5,7.21,0.0,24.0,2.1,0.9,1.2,1900,26,Attacker,0.4782608695652174,0.1818181818181818,0.0261780104712041,1.0,0.4285714285714285,0.1999999999999999,77.56288567416767,63.99484536082474,64.7832141669438,51.06910264937369,65.0024467522225,True,False,Brazil
1197030,Hugo Ekitike,8650,Liverpool,ENG-Premier League,0.1,15.2,2.0,0.0,1.4,2.0,0.12,0.51,1.7,2.0,0.59,0.1,1.0,0.1,0.7,7.03,0.0,16.0,3.4,0.5,1.8,1520,23,Attacker,0.2608695652173913,0.1666666666666666,0.006578947368421,1.0588235294117647,0.2941176470588235,0.15,75.01528840113808,79.85510660311127,62.00197224993534,41.68186269075859,64.59686006485697,True,False,France
863098,Matheus Cunha,10260,Manchester United,ENG-Premier League,0.9,26.1,3.0,0.0,0.7,2.2,0.12,0.29,0.7,2.0,0.33,0.7,1.3,0.1,0.9,7.17,0.0,23.0,3.4,1.4,1.7,1634,23,Attacker,0.7499999999999999,0.3333333333333333,0.0344827586206896,2.428571428571429,0.3823529411764706,0.0852941176470588,47.45940028821639,60.86039980785574,82.28104330635924,79.56384177659537,64.2611466315281,True,False,Brazil
292462,Mohamed Salah,8650,Liverpool,ENG-Premier League,0.6,22.7,9.0,0.0,0.4,3.6,0.21,0.36,0.5,6.0,0.23,0.2,0.8,0.1,0.8,7.09,0.0,41.0,2.9,0.3,0.7,1537,18,Attacker,0.5,0.4,0.026431718061674,1.4,0.2758620689655172,0.1241379310344827,59.22807430809593,67.4321028710786,74.4639821897055,54.86011805786498,63.79885310904985,True,False,Egypt
93447,Robert Lewandowski,8634,Barcelona,ESP-La Liga,0.3,13.7,3.0,0.0,0.8,0.8,0.08,0.96,1.0,1.0,0.96,0.2,2.1,0.0,0.8,6.97,0.0,9.0,4.3,0.3,0.8,935,19,Attacker,0.3333333333333333,0.4,0.0218978102189781,0.8,0.4883720930232558,0.2232558139534883,93.95092007537968,96.28695081846064,34.83249732106566,45.16791837564202,63.712454730817,True,False,Poland
933576,Antoine Semenyo,8456,Manchester City,ENG-Premier League,0.0,19.2,5.0,0.0,0.9,2.2,0.09,0.33,1.9,4.0,0.52,0.4,1.3,0.0,0.7,7.38,0.0,29.0,2.4,1.3,1.4,2247,25,Attacker,0.4722222222222222,0.2352941176470588,0.0,0.7368421052631579,0.5416666666666667,0.1375,61.67458799837416,62.135480175885895,69.34952702952371,61.75971344640285,63.64564940392268,True,False,Ghana
1117069,Georges Mikautadze,10205,Villarreal,ESP-La Liga,0.7,11.4,6.0,0.0,0.3,1.9,0.14,0.44,0.7,4.0,0.61,0.2,1.5,0.1,0.2,7.05,0.0,14.0,2.7,0.1,1.2,1181,19,Attacker,0.3,0.6666666666666666,0.0614035087719298,1.7142857142857144,0.5555555555555555,0.1629629629629629,85.72848538595129,81.79216088386359,54.26805047481801,35.16741030188819,63.23821438108436,True,False,Georgia
940087,Goncalo Ramos,9847,Paris Saint-Germain,FRA-Ligue 1,0.2,18.4,1.0,0.0,0.3,0.5,0.05,0.62,1.8,0.0,0.4,0.3,2.0,0.0,0.7,6.7,0.0,10.0,4.1,0.9,0.9,911,21,Attacker,0.3999999999999999,0.25,0.0108695652173913,0.5,0.4878048780487805,0.1512195121951219,87.27596256882089,90.66243579795294,34.194633817389054,52.6917978420722,63.017813801125264,True,False,Portugal
1037539,Pavel Sulc,9748,Lyon,FRA-Ligue 1,0.4,16.3,4.0,0.0,0.7,1.5,0.11,0.55,1.8,3.0,0.73,0.5,1.1,0.0,0.4,7.28,0.0,14.0,2.6,1.4,1.0,1230,20,Attacker,0.5135135135135135,0.2631578947368421,0.0245398773006134,0.5555555555555556,0.4230769230769231,0.2115384615384615,87.6008064516129,77.86290322580646,43.9516129032258,45.49395161290322,62.79419771455253,True,False,Czechia
