player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,tempo_control,switch_play,press_resistance,defensive_shield,counter_press_anchor,composite_score,has_primary_season,is_manual_add,nationality
845998,Antonio Blanco,9866,Alavés,ESP-La Liga,3.3,51.3,1.0,0.0,1.2,0.9,0.04,0.03,2.0,1.0,0.05,1.8,0.4,0.3,0.1,7.04,0.0,12.0,1.1,3.0,0.7,1874,22,Midfielder,0.7058823529411765,0.375,0.0643274853801169,0.35,82.20077393808496,87.81722462203022,39.84427079167,63.365780737540994,60.44207296749593,66.18064739639533,True,False,Spain
343748,Leon Goretzka,9823,Bayern München,GER-Bundesliga,2.5,71.2,2.0,0.0,2.0,2.7,0.2,0.09,0.7,0.0,0.15,1.3,0.3,0.4,0.4,7.13,0.0,11.0,1.0,1.4,0.5,1202,19,Midfielder,0.7941176470588235,0.4814814814814814,0.0351123595505617,0.7142857142857143,68.9533170679679,49.72318881156175,70.62580826867185,87.85469662427005,61.152641122043576,66.09948259822686,True,False,Germany
715301,Jonathan Clauss,9831,Nice,FRA-Ligue 1,2.2,39.6,6.0,0.0,2.6,4.0,0.22,0.04,0.8,4.0,0.06,1.5,0.1,0.2,0.4,7.41,0.0,40.0,0.7,2.2,1.2,1605,19,Midfielder,0.8222222222222223,0.4054054054054054,0.0555555555555555,1.4999999999999998,57.93406527477802,57.643221875583286,67.49568367863903,87.89495173719435,75.43200710609817,66.08653626871713,True,False,France
604126,Giovani Lo Celso,8603,Real Betis,ESP-La Liga,2.5,49.0,6.0,0.0,0.3,2.0,0.17,0.2,0.6,2.0,0.16,0.4,0.8,0.0,0.9,7.11,0.0,25.0,2.2,1.1,1.1,1098,17,Midfielder,0.7142857142857143,0.2666666666666666,0.0510204081632653,1.8333333333333333,77.5162986961043,74.04490974055409,85.78109584566567,39.595749006746125,47.160110524491365,65.77771372928873,True,False,Argentina
439369,Ryan Christie,8678,Bournemouth,ENG-Premier League,2.3,34.6,5.0,0.0,2.1,3.0,0.13,0.09,1.8,3.0,0.08,1.3,0.5,0.5,0.7,7.25,0.0,41.0,1.4,2.3,1.0,2131,29,Midfielder,0.6666666666666666,0.3611111111111111,0.0664739884393063,0.5555555555555556,69.90280777537797,81.58747300215984,47.597192224622034,60.377969762419006,72.81317494600432,65.71320062829447,False,False,Scotland
688273,Vitaly Janelt,9937,Brentford,ENG-Premier League,2.9,45.3,6.0,0.0,2.2,1.9,0.14,0.06,1.2,4.0,0.07,2.2,0.2,0.6,0.4,7.07,0.0,19.0,0.7,1.8,0.3,1210,21,Midfielder,0.7692307692307692,0.55,0.0640176600441501,0.25,75.35832133429325,78.9202697117564,38.992255619550434,81.8489187531664,62.49870010399169,65.63044339474703,True,False,Germany
1174726,Rocco Reitz,9788,Borussia Mönchengladbach,GER-Bundesliga,1.9,31.3,3.0,0.0,1.6,2.8,0.13,0.08,1.3,2.0,0.0,1.7,0.5,0.1,0.3,7.06,0.0,21.0,1.5,2.3,0.8,1883,22,Midfielder,0.7547169811320755,0.425,0.060702875399361,0.6153846153846154,60.08929285657147,72.71034983867956,53.25907260752473,82.50531624136735,70.85773138148949,65.50394725820445,True,False,Germany
837089,Edu Exposito,8558,Espanyol,ESP-La Liga,2.5,29.5,8.0,0.0,1.0,5.3,0.3,0.09,0.9,5.0,0.0,0.8,0.5,0.1,0.4,7.09,0.0,55.0,1.5,1.9,1.0,1582,23,Midfielder,0.75,0.2962962962962963,0.0847457627118644,1.1111111111111112,62.36847718849159,84.3642508599312,63.51362724315389,62.89620163720235,55.69419446444284,65.45755329351755,True,False,Spain
1015185,Eduardo Camavinga,8633,Real Madrid,ESP-La Liga,2.9,59.3,1.0,0.0,1.3,1.3,0.12,0.1,2.0,0.0,0.09,0.8,0.2,0.5,0.5,7.29,0.0,10.0,0.9,4.0,1.1,988,18,Midfielder,0.7058823529411765,0.1666666666666666,0.0489038785834738,0.55,78.54786617070634,68.34744887075702,60.42558262005706,42.84342252619791,71.03105918193211,65.19718063687455,True,False,France
298915,Maximilian Arnold,8721,VfL Wolfsburg,GER-Bundesliga,3.8,41.7,11.0,0.0,3.5,3.9,0.2,0.02,0.9,4.0,0.05,1.2,0.3,0.6,0.2,6.94,0.0,28.0,0.6,1.1,0.2,1800,20,Midfielder,0.71875,0.5217391304347826,0.0911270983213429,0.2222222222222222,85.71142641921979,96.60518825160656,39.455260245847,72.24299556035517,38.37692984561235,64.94752198551589,True,False,Germany
