player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,chance_creation_rate,xg_per_shot,ball_carrying,box_arrival,creative_link,counter_press,composite_score,has_primary_season,is_manual_add,nationality
1737700,Lennart Karl,9823,Bayern München,GER-Bundesliga,2.1,49.0,4.0,0.0,0.2,3.0,0.3,0.47,0.4,2.0,0.4,1.1,1.4,0.2,1.1,7.03,0.0,15.0,3.1,2.0,1.5,905,20,Midfielder,0.8857142857142858,0.3548387096774194,0.0428571428571428,3.75,0.3061224489795918,0.1516129032258064,83.02083333333334,96.85763888888889,64.15509259259258,83.15393518518519,80.92336645576549,True,False,Germany
999690,Ilan Kebbal,6379,Paris FC,FRA-Ligue 1,3.3,51.0,6.0,0.0,0.3,4.6,0.23,0.28,0.5,4.0,0.4,0.3,0.8,0.0,0.9,7.62,0.0,45.0,2.1,1.3,1.3,1812,21,Midfielder,0.7619047619047619,0.1874999999999999,0.0647058823529411,2.6,0.8823529411764706,0.1333333333333333,88.5300925925926,91.20949074074076,90.24305555555556,49.90162037037037,79.9123055694065,True,False,Algeria
1077894,Jude Bellingham,8633,Real Madrid,ESP-La Liga,3.0,51.4,3.0,0.0,0.8,1.7,0.12,0.37,1.9,3.0,0.28,0.8,1.3,0.1,1.1,7.75,0.0,30.0,2.5,2.9,1.6,1291,18,Midfielder,0.6607142857142858,0.2162162162162162,0.0583657587548638,0.8421052631578948,0.5836575875486382,0.148,82.37587659653894,94.17075800602618,73.61059448577447,68.08965282777378,79.72055922597275,True,False,England
614449,Nadiem Amiri,9905,1. FSV Mainz 05,GER-Bundesliga,2.9,40.0,11.0,0.0,0.5,5.0,0.29,0.4,1.0,2.0,0.52,0.9,0.8,0.2,0.7,7.59,0.0,43.0,2.1,1.5,1.0,1561,19,Midfielder,0.7058823529411765,0.375,0.0725,1.0,1.075,0.1904761904761904,77.82244920406367,90.65703077087166,90.23822260885797,55.72364210863131,78.47609298360805,True,False,Germany
422685,Bruno Fernandes,10260,Manchester United,ENG-Premier League,4.2,49.1,18.0,0.0,1.6,6.7,0.3,0.37,0.7,12.0,0.27,0.5,0.7,0.2,0.5,7.98,0.0,78.0,2.6,1.7,0.5,1987,23,Midfielder,0.7586206896551724,0.2272727272727272,0.0855397148676171,0.7142857142857143,1.5885947046843176,0.1423076923076923,71.13759232594725,89.18099885342507,95.16886982374744,58.69808748633443,77.90159503788742,True,False,Portugal
1083323,Pedri,8634,Barcelona,ESP-La Liga,3.5,82.1,5.0,0.0,0.9,3.3,0.24,0.11,0.6,5.0,0.15,1.0,0.7,0.1,0.8,7.9,0.0,38.0,1.3,2.1,1.8,1218,16,Midfielder,0.8378378378378378,0.3225806451612903,0.0426309378806333,3.0,0.4628501827040195,0.0846153846153846,87.98571114310853,59.66205203583714,85.78207910033865,78.16512179025678,77.48184167983388,True,False,Spain
1156141,Jamal Musiala,9823,Bayern München,GER-Bundesliga,0.6,38.5,9.0,0.0,0.2,5.9,0.3,0.47,1.0,2.0,0.6,0.4,1.6,0.0,0.7,7.77,0.0,41.0,3.4,1.8,3.6,1804,25,Midfielder,0.6875,0.1818181818181818,0.0155844155844155,3.6,1.0649350649350648,0.138235294117647,73.17494600431965,95.5831533477322,82.3110151187905,51.209503239740826,75.01336775768624,False,False,Germany
1253890,Arda Güler,8633,Real Madrid,ESP-La Liga,2.9,52.4,11.0,0.0,0.5,5.5,0.33,0.25,1.2,7.0,0.18,0.5,0.9,0.1,0.4,7.49,0.0,55.0,2.3,1.7,1.1,1532,24,Midfielder,0.6470588235294118,0.2272727272727272,0.0553435114503816,0.9166666666666669,1.049618320610687,0.108695652173913,80.80433565314775,80.83200010665813,91.2287933631976,44.752953097085566,74.01564920996671,True,False,Turkiye
493165,James Maddison,8586,Tottenham Hotspur,ENG-Premier League,2.0,49.3,6.0,0.0,0.8,5.9,0.29,0.29,1.6,7.0,0.45,0.6,0.8,0.2,0.7,7.29,0.0,41.0,1.9,1.5,1.6,1816,31,Midfielder,0.5675675675675675,0.2857142857142857,0.0405679513184584,1.0,0.8316430020283976,0.1526315789473684,76.8574514038877,92.74838012958963,83.09935205183585,45.39416846652268,73.93188843076676,False,False,England
1152455,Florian Wirtz,8650,Liverpool,ENG-Premier League,1.4,45.5,4.0,0.0,0.5,4.1,0.2,0.28,0.9,2.0,0.19,0.4,0.7,0.0,0.6,7.19,0.0,44.0,2.0,1.4,1.6,1861,25,Midfielder,0.6666666666666666,0.2222222222222222,0.0307692307692307,1.777777777777778,0.967032967032967,0.14,77.68463522918167,89.2065968055889,89.06113344265793,40.94529937604992,73.2086918788037,True,False,Germany
604126,Giovani Lo Celso,8603,Real Betis,ESP-La Liga,2.5,49.0,6.0,0.0,0.3,2.0,0.17,0.2,0.6,2.0,0.16,0.4,0.8,0.0,0.9,7.11,0.0,25.0,2.2,1.1,1.1,1098,17,Midfielder,0.7142857142857143,0.2666666666666666,0.0510204081632653,1.8333333333333333,0.5102040816326531,0.0909090909090909,81.5045796336293,81.33191011385755,77.30327407140761,50.0550872596859,72.92206579124942,True,False,Argentina
1404415,Fermin Lopez,8634,Barcelona,ESP-La Liga,2.0,39.4,10.0,0.0,0.3,3.0,0.25,0.34,1.3,5.0,0.34,0.4,1.3,0.0,0.7,7.31,0.0,22.0,3.5,2.0,1.8,1070,18,Midfielder,0.6486486486486486,0.1666666666666666,0.0507614213197969,1.3846153846153846,0.5583756345177665,0.0971428571428571,78.24589866144042,88.83185178519052,74.83945451030584,47.17591759325921,72.18673153169141,True,False,Spain
1347574,Nico Paz,10171,Como,ITA-Serie A,0.8,36.4,11.0,0.0,0.4,3.3,0.14,0.28,1.8,6.0,0.38,0.8,1.6,0.1,0.9,7.7,0.0,40.0,4.0,2.7,2.1,2113,25,Midfielder,0.6603773584905661,0.2285714285714286,0.0219780219780219,1.1666666666666667,1.098901098901099,0.07,67.14361184438577,79.04652627789777,77.8227491800656,64.18402361144442,71.91742633638043,True,False,Argentina
749488,Romano Schmid,8697,SV Werder Bremen,GER-Bundesliga,2.1,32.6,11.0,0.0,0.3,6.4,0.3,0.21,0.7,5.0,0.09,0.4,0.6,0.1,1.2,7.16,0.0,60.0,1.7,1.4,1.1,1931,22,Midfielder,0.72,0.2222222222222222,0.0644171779141104,1.5714285714285716,1.840490797546012,0.1235294117647058,75.20944991067381,73.6692397941498,88.42290950057328,49.22315381436152,71.57780203884666,True,False,Austria
708435,Gaëtan Perrin,8583,Auxerre,FRA-Ligue 1,1.7,22.3,19.0,0.0,0.1,4.7,0.16,0.2,0.8,11.0,0.33,0.4,0.9,0.0,0.7,7.29,0.0,73.0,2.0,1.6,2.0,2704,34,Midfielder,0.7142857142857143,0.2,0.0762331838565022,2.5,3.2735426008968607,0.1,75.63714902807776,82.86177105831534,75.58855291576674,51.24190064794817,71.57282378571493,False,False,France
605654,Fabián Ruiz,9847,Paris Saint-Germain,FRA-Ligue 1,3.4,67.6,9.0,0.0,1.2,5.1,0.24,0.19,0.3,5.0,0.19,0.7,0.6,0.1,0.4,7.38,0.0,36.0,2.0,1.7,0.7,1923,30,Midfielder,0.888888888888889,0.2916666666666667,0.0502958579881656,2.333333333333333,0.5325443786982249,0.095,75.88012958963283,74.68682505399568,77.67278617710583,54.63282937365011,71.1880961208059,False,False,Spain
179515,Téji Savanier,10249,Montpellier,FRA-Ligue 1,7.2,38.1,16.0,0.0,0.8,7.7,0.3,0.16,0.8,5.0,0.08,0.6,0.7,0.0,0.7,7.04,0.0,70.0,1.8,1.2,1.1,2339,31,Midfielder,0.6923076923076923,0.3333333333333333,0.1889763779527559,1.375,1.837270341207349,0.0888888888888888,80.57235421166307,65.8207343412527,90.53995680345572,48.10475161987042,71.1367734274282,False,False,France
288406,Alejandro Grimaldo,8178,Bayer 04 Leverkusen,GER-Bundesliga,2.1,60.0,8.0,0.0,1.9,3.7,0.23,0.25,0.5,5.0,0.31,0.7,0.8,0.2,0.4,7.65,0.0,33.0,1.9,1.6,1.0,1444,17,Midfielder,0.8214285714285714,0.3043478260869565,0.035,2.0,0.55,0.131578947368421,71.90780570887661,74.57911700397301,86.8474105404901,49.12203690371437,70.49066571579803,True,False,Spain
683450,Pablo Fornals,8603,Real Betis,ESP-La Liga,3.2,45.4,6.0,0.0,0.8,4.1,0.19,0.15,0.9,4.0,0.28,1.2,0.7,0.1,0.9,7.46,0.0,51.0,1.6,1.3,0.8,1948,24,Midfielder,0.7352941176470589,0.48,0.0704845814977973,0.888888888888889,1.1233480176211454,0.0937499999999999,66.72022071567609,66.49804682292083,83.59340419433113,66.46409120603685,70.47577845795993,True,False,Spain
1280082,Matias Soulé,8686,Roma,ITA-Serie A,1.6,33.2,4.0,0.0,0.5,3.0,0.16,0.18,0.3,4.0,0.32,0.5,0.7,0.1,1.7,7.11,0.0,34.0,2.2,0.8,1.4,1691,25,Midfielder,0.8125,0.3846153846153846,0.0481927710843373,4.666666666666667,1.0240963855421683,0.0818181818181818,74.08433991947311,71.86506746126976,78.2101348558782,55.565588086286425,70.35975618235219,True,False,Argentina
254308,Florian Thauvin,8588,Lens,FRA-Ligue 1,1.5,31.6,10.0,0.0,0.3,5.6,0.29,0.42,0.8,3.0,0.31,0.4,0.9,0.1,0.9,7.34,0.0,44.0,2.3,0.9,2.0,1749,22,Midfielder,0.6190476190476191,0.3076923076923077,0.0474683544303797,2.5,1.3924050632911391,0.1826086956521739,74.52230488227609,95.74762352345148,81.50393801829188,36.1222352211823,70.19682282305092,True,False,France
815006,Phil Foden,8456,Manchester City,ENG-Premier League,1.9,44.9,7.0,0.0,0.6,3.6,0.19,0.28,0.8,3.0,0.37,0.4,0.8,0.1,0.5,7.48,0.0,42.0,2.5,1.4,1.0,1717,23,Midfielder,0.6923076923076923,0.2222222222222222,0.042316258351893,1.25,0.935412026726058,0.112,70.3684621896915,86.03952517131962,85.15970389035543,42.3462706316828,70.11476595988199,True,False,England
850354,Bruno Guimaraes,10261,Newcastle United,ENG-Premier League,2.9,45.4,5.0,0.0,1.3,3.6,0.16,0.22,1.5,4.0,0.4,0.5,0.8,0.0,0.7,7.63,0.0,38.0,1.4,2.2,0.6,2018,23,Midfielder,0.6428571428571429,0.1851851851851851,0.0638766519823788,0.3999999999999999,0.8370044052863437,0.1571428571428571,62.04227828440391,82.22531364157534,81.81866284030612,55.93700837266351,69.87320228830302,True,False,Brazil
1173787,Xavi Simons,8586,Tottenham Hotspur,ENG-Premier League,1.8,34.6,6.0,0.0,0.5,3.3,0.21,0.13,1.0,4.0,0.07,0.8,0.5,0.1,1.2,7.01,0.0,26.0,2.0,1.9,1.4,1378,20,Midfielder,0.7297297297297297,0.2962962962962963,0.0520231213872832,1.4,0.7514450867052023,0.065,74.44189464842812,63.844267458603305,79.02903601045249,60.7808125349972,69.82736822427229,True,False,Netherlands
823293,Aron Dønnum,9941,Toulouse,FRA-Ligue 1,3.2,28.2,6.0,0.0,0.6,4.9,0.26,0.23,1.2,3.0,0.16,1.1,0.6,0.1,0.5,7.41,0.0,43.0,1.5,1.7,1.1,1681,19,Midfielder,0.7,0.3928571428571429,0.1134751773049645,0.9166666666666669,1.524822695035461,0.1533333333333333,71.59629729621629,69.53534550569287,80.36336259765885,55.54699790683412,69.53688253166229,True,False,Norway
1070052,Amad,10260,Manchester United,ENG-Premier League,1.1,31.9,5.0,0.0,1.3,3.2,0.18,0.22,0.8,2.0,0.11,0.7,0.7,0.1,0.4,7.48,0.0,32.0,1.9,1.6,1.7,1653,20,Midfielder,0.7419354838709677,0.3043478260869565,0.0344827586206896,2.125,1.0031347962382446,0.1157894736842105,68.18390362104365,79.89142535263845,78.33272504866277,50.92132629389649,69.27800151717364,True,False,Ivory Coast
516846,Julian Brandt,9789,Borussia Dortmund,GER-Bundesliga,1.0,32.3,4.0,0.0,0.7,2.9,0.24,0.38,0.3,2.0,0.5,0.3,1.2,0.0,0.8,7.42,0.0,20.0,2.1,0.9,1.1,1080,17,Midfielder,0.7999999999999999,0.25,0.0309597523219814,3.666666666666667,0.6191950464396285,0.1809523809523809,63.41702663786898,90.436773391462,74.68759999200064,51.03567547929499,69.12496541438682,True,False,Germany
921341,Alexis Saelemaekers,8564,Milan,ITA-Serie A,0.9,36.9,4.0,0.0,0.9,3.3,0.16,0.1,0.7,3.0,0.1,0.9,0.3,0.1,0.7,7.51,0.0,30.0,1.4,2.4,1.8,1874,23,Midfielder,0.825,0.2727272727272727,0.024390243902439,2.571428571428572,0.8130081300813008,0.0714285714285714,71.16166540010131,59.33801129242994,72.37642655254247,72.10720642348612,68.47027876523796,True,False,Belgium
1096353,Cole Palmer,8455,Chelsea,ENG-Premier League,1.9,32.4,2.0,0.0,0.6,1.0,0.09,0.69,0.8,1.0,0.72,0.8,1.4,0.0,0.8,7.22,0.0,11.0,3.1,1.2,1.3,1000,15,Midfielder,0.7142857142857143,0.4,0.0586419753086419,1.625,0.3395061728395062,0.2225806451612903,76.25858264672159,98.26926345892328,52.90425099325388,51.08802962429672,68.4427604234074,True,False,England
385437,Serge Gnabry,9823,Bayern München,GER-Bundesliga,1.0,42.9,7.0,0.0,0.3,3.5,0.32,0.43,0.6,5.0,0.54,0.4,1.3,0.1,0.7,7.35,0.0,18.0,3.2,1.3,1.3,1002,17,Midfielder,0.7391304347826086,0.2352941176470588,0.0233100233100233,2.166666666666667,0.4195804195804196,0.134375,67.6002253153081,95.86964709489908,69.3980064928139,44.60380669546437,68.33069830570368,True,False,Germany
1185211,Mamadou Sangare,8588,Lens,FRA-Ligue 1,3.0,46.1,2.0,0.0,1.4,1.2,0.07,0.13,1.5,2.0,0.06,1.5,0.4,0.2,1.0,7.59,0.0,18.0,1.5,3.8,1.3,1579,20,Midfielder,0.7794117647058824,0.2830188679245283,0.0650759219088937,0.8666666666666667,0.3904555314533622,0.0866666666666666,81.26157407407408,58.53587962962962,49.56597222222223,92.85879629629628,67.94877376217921,True,False,Mali
31097,Luka Modric,8564,Milan,ITA-Serie A,5.2,62.7,4.0,0.0,1.2,3.4,0.15,0.06,0.7,3.0,0.09,1.4,0.3,0.4,0.4,7.73,0.0,38.0,0.5,1.8,0.5,2006,24,Midfielder,0.8205128205128205,0.4374999999999999,0.0829346092503987,0.7142857142857143,0.6060606060606061,0.12,71.50367970562355,51.228768365197446,83.07029604298323,67.56508645974988,67.52784698745872,True,False,Croatia
1305543,Kévin Danois,8583,Auxerre,FRA-Ligue 1,2.8,40.1,6.0,0.0,0.4,3.0,0.15,0.08,1.0,1.0,0.1,1.2,0.3,0.1,0.5,7.15,0.0,34.0,1.0,2.0,1.3,1762,21,Midfielder,0.7619047619047619,0.3749999999999999,0.0698254364089775,1.3,0.8478802992518703,0.08,79.66384355918193,47.34822047569528,72.50997420206383,74.74831180172254,67.45653161550028,True,False,France
1327150,Arijon Ibrahimovic,94937,1. FC Heidenheim 1846,GER-Bundesliga,1.8,25.3,6.0,0.0,1.0,4.0,0.22,0.23,0.5,2.0,0.0,0.8,0.8,0.2,0.5,6.88,0.0,41.0,2.0,1.3,0.8,1602,22,Midfielder,0.8076923076923077,0.3809523809523809,0.0711462450592885,1.6,1.6205533596837944,0.115,64.96527777777777,69.77430555555556,79.93055555555556,54.22453703703704,67.18087392006207,True,False,Germany
940976,Kang-In Lee,9847,Paris Saint-Germain,FRA-Ligue 1,3.6,56.0,8.0,0.0,0.5,3.3,0.31,0.16,1.3,2.0,0.19,0.2,1.0,0.1,0.7,7.19,0.0,32.0,2.8,1.1,1.3,949,17,Midfielder,0.5,0.1538461538461538,0.0642857142857143,1.0,0.5714285714285714,0.0571428571428571,84.40819734421247,68.48618777164494,87.01023084819882,33.583305002266485,67.13258998382814,True,False,South Korea
173461,Andrej Kramaric,8226,TSG 1899 Hoffenheim,GER-Bundesliga,1.0,34.3,5.0,0.0,0.5,3.1,0.21,0.48,0.2,4.0,0.6,0.4,1.4,0.1,1.1,7.24,0.0,24.0,2.8,0.3,0.8,1347,22,Midfielder,0.7777777777777778,0.5714285714285715,0.0291545189504373,4.0,0.6997084548104957,0.1714285714285714,59.6840419433112,97.30505726208573,75.45694677759111,43.04922272884837,66.9898786666216,True,False,Croatia
888912,Mikkel Damsgaard,9937,Brentford,ENG-Premier League,1.4,28.0,9.0,0.0,0.7,3.7,0.25,0.08,0.8,3.0,0.07,1.1,0.4,0.2,1.1,6.89,0.0,29.0,1.0,2.5,0.8,1303,22,Midfielder,0.8181818181818181,0.3055555555555556,0.0499999999999999,1.0,1.0357142857142858,0.08,64.29374816681332,47.97958663306935,79.96486114444177,85.39579333653309,66.79236807063525,True,False,Denmark
460632,Joshua Kimmich,9823,Bayern München,GER-Bundesliga,6.9,96.7,12.0,0.0,0.7,6.3,0.41,0.13,0.3,5.0,0.07,0.8,0.3,0.1,0.3,7.61,0.0,34.0,1.0,1.0,0.7,1377,18,Midfielder,0.8571428571428571,0.4444444444444445,0.0713547052740434,2.333333333333333,0.3516028955532574,0.13,77.73935585153188,55.7462652987761,84.28259905874197,49.74310388502253,66.76168383945674,True,False,Germany
693171,Ludovic Blas,9851,Rennes,FRA-Ligue 1,1.7,25.7,8.0,0.0,0.4,5.4,0.21,0.2,1.2,8.0,0.23,0.5,1.0,0.1,0.5,7.28,0.0,47.0,2.2,1.5,1.7,2302,29,Midfielder,0.625,0.25,0.0661478599221789,1.4166666666666667,1.828793774319066,0.0909090909090909,73.27753779697623,78.5097192224622,77.61339092872569,38.61231101511879,66.5351959395613,False,False,France
1310270,Kamory Doumbia,8521,Brest,FRA-Ligue 1,1.6,27.4,7.0,0.0,0.3,1.9,0.14,0.26,1.7,2.0,0.37,0.7,0.7,0.0,1.4,7.12,0.0,15.0,2.2,3.0,0.7,1206,16,Midfielder,0.6851851851851851,0.1891891891891891,0.0583941605839416,0.4117647058823529,0.5474452554744526,0.1181818181818181,56.72249553369064,85.56537976961845,54.85404500973255,77.92979061675065,66.42690009465028,True,False,Mali
534670,Martin Ødegaard,9825,Arsenal,ENG-Premier League,2.6,45.0,4.0,0.0,0.5,2.9,0.25,0.09,0.6,4.0,0.08,0.6,0.6,0.0,1.1,6.98,0.0,29.0,1.7,1.4,0.8,1065,19,Midfielder,0.7692307692307692,0.3,0.0577777777777777,1.3333333333333337,0.6444444444444445,0.0529411764705882,73.6576157240754,55.31931612137695,84.61392255286243,52.66860317841239,66.38276150002258,True,False,Norway
1412132,Kenan Yildiz,9885,Juventus,ITA-Serie A,1.1,32.5,10.0,0.0,0.3,5.1,0.23,0.31,0.8,4.0,0.37,0.3,1.4,0.0,0.7,7.56,0.0,50.0,3.3,0.6,2.4,1967,24,Midfielder,0.5294117647058824,0.3333333333333333,0.0338461538461538,3.0,1.5384615384615383,0.0939393939393939,70.19062641655334,80.09039276857851,83.88988047622856,35.89551169239794,66.33065180892626,True,False,Turkiye
629805,Ritsu Doan,9810,Eintracht Frankfurt,GER-Bundesliga,0.9,25.2,10.0,0.0,0.6,4.1,0.2,0.12,0.8,5.0,0.2,0.7,0.5,0.0,0.7,7.11,0.0,29.0,1.5,1.7,1.4,1817,22,Midfielder,0.7499999999999999,0.2916666666666667,0.0357142857142857,1.7499999999999998,1.150793650793651,0.08,63.40821900914594,70.72120896994907,71.84377749780016,59.16163373596779,66.30349277910999,True,False,Japan
614834,Dani Olmo,8634,Barcelona,ESP-La Liga,1.7,47.3,7.0,0.0,1.0,4.1,0.31,0.41,1.0,6.0,0.45,0.6,1.2,0.0,0.6,7.6,0.0,36.0,3.7,1.9,0.4,1209,19,Midfielder,0.7142857142857143,0.24,0.0359408033826638,0.4,0.7610993657505286,0.1108108108108108,55.38261105778204,92.42416440018133,82.19791583339999,43.52490967389276,66.2096342074095,True,False,Spain
1331097,Pablo Pagis,8689,Lorient,FRA-Ligue 1,2.3,24.8,2.0,0.0,1.3,1.6,0.12,0.42,1.2,0.0,0.56,1.0,1.0,0.2,0.8,7.08,0.0,18.0,2.9,1.3,1.0,1130,19,Midfielder,0.6571428571428571,0.4347826086956522,0.0927419354838709,0.8333333333333334,0.7258064516129032,0.1448275862068965,64.77430555555556,95.74074074074076,52.89930555555557,56.13425925925926,65.9786032534953,True,False,France
1071186,Angelo Stiller,10269,VfB Stuttgart,GER-Bundesliga,2.4,67.5,6.0,0.0,1.4,4.9,0.26,0.11,0.6,5.0,0.05,1.0,0.2,0.2,0.7,7.32,0.0,36.0,0.4,1.4,0.5,1703,22,Midfielder,0.7999999999999999,0.4166666666666667,0.0355555555555555,0.8333333333333334,0.5333333333333333,0.2749999999999999,63.78520551689199,53.492928899021415,86.22549362717649,64.02519465109458,65.86719755443349,True,False,Germany
846005,Dominik Szoboszlai,8650,Liverpool,ENG-Premier League,3.5,54.0,5.0,0.0,1.7,3.8,0.16,0.15,1.0,2.0,0.17,0.6,0.7,0.3,0.4,7.4,0.0,44.0,2.0,1.5,0.9,2153,24,Midfielder,0.6774193548387097,0.2857142857142857,0.0648148148148148,0.9,0.8148148148148148,0.075,72.21777257819375,72.78402727781777,85.26693697837507,36.5230781537477,65.81287868140161,True,False,Hungary
1079539,Dilane Bakwa,9848,Strasbourg,FRA-Ligue 1,1.8,26.8,12.0,0.0,0.9,6.0,0.21,0.16,1.0,8.0,0.22,0.5,0.8,0.0,0.7,7.38,0.0,47.0,1.9,0.9,1.8,2509,30,Midfielder,0.5833333333333334,0.3571428571428571,0.0671641791044776,1.8,1.753731343283582,0.0842105263157894,75.72354211663067,72.29481641468682,77.80777537796976,37.92116630669547,65.62633526321187,False,False,France
298823,Mitchell Weiser,8697,SV Werder Bremen,GER-Bundesliga,1.1,28.3,10.0,0.0,1.7,5.4,0.17,0.17,0.9,8.0,0.16,0.7,0.5,0.1,0.4,7.24,0.0,42.0,1.3,1.9,1.1,2870,32,Midfielder,0.7428571428571429,0.2692307692307693,0.03886925795053,1.2222222222222223,1.4840989399293285,0.1307692307692307,60.199784017278624,76.77105831533477,73.97948164146868,52.44600431965443,65.52366241086284,False,False,Germany
1137705,Enzo Fernández,8455,Chelsea,ENG-Premier League,2.6,49.2,9.0,0.0,1.0,5.1,0.22,0.41,1.1,2.0,0.34,0.5,0.9,0.0,0.3,7.33,0.0,45.0,2.2,1.8,0.3,2148,25,Midfielder,0.676470588235294,0.2173913043478261,0.0528455284552845,0.2727272727272727,0.9146341463414632,0.1863636363636363,52.98115317441272,90.4329736954377,89.83701303895687,40.08216009385916,65.35400012882673,True,False,Argentina
586388,Aleksandr Golovin,9829,Monaco,FRA-Ligue 1,1.1,30.7,2.0,0.0,0.6,1.3,0.11,0.17,1.7,4.0,0.16,1.4,0.8,0.3,1.0,7.08,0.0,18.0,1.7,1.5,1.0,1133,16,Midfielder,0.6304347826086957,0.4827586206896551,0.0358306188925081,0.5882352941176471,0.5863192182410424,0.1,62.21871416953311,75.39985967789244,57.94535603818361,68.25353138415595,65.32788951425084,True,False,Russia
1089691,Elliot Anderson,10203,Nottingham Forest,ENG-Premier League,3.6,57.2,2.0,0.0,1.1,3.0,0.12,0.08,1.5,2.0,0.04,1.2,0.3,0.4,0.6,7.48,0.0,38.0,1.0,2.8,1.4,2340,26,Midfielder,0.7272727272727273,0.3,0.0629370629370629,0.9333333333333332,0.6643356643356643,0.08,78.18639508839293,40.35064694824414,73.57115597418874,77.42753913020292,65.14153209298308,True,False,England
317062,Adrien Thomasson,8588,Lens,FRA-Ligue 1,1.4,38.3,7.0,0.0,1.1,3.9,0.19,0.23,2.2,5.0,0.1,0.7,0.4,0.1,0.5,7.53,0.0,47.0,1.4,2.9,0.5,1832,21,Midfielder,0.6206896551724137,0.1944444444444444,0.0365535248041775,0.2272727272727272,1.2271540469973892,0.1642857142857143,45.978146748260144,78.24015745407034,85.95913993547184,61.61362091032717,65.10753144699397,True,False,France
654096,Declan Rice,9825,Arsenal,ENG-Premier League,2.5,55.8,13.0,0.0,2.3,5.6,0.22,0.11,0.7,4.0,0.16,1.1,0.5,0.4,0.4,7.66,0.0,51.0,1.4,1.9,0.4,2239,26,Midfielder,0.8108108108108107,0.3666666666666667,0.0448028673835125,0.5714285714285715,0.913978494623656,0.0785714285714285,54.21622103565048,59.37332513398928,89.6357874703357,64.33348665440099,65.07952782592335,True,False,England
1342757,Joao Neves,9847,Paris Saint-Germain,FRA-Ligue 1,2.3,64.0,2.0,0.0,0.2,1.4,0.13,0.22,1.1,1.0,0.46,0.5,0.6,0.5,0.7,7.49,0.0,9.0,1.9,2.0,0.6,977,13,Midfielder,0.6944444444444444,0.2,0.0359375,0.5454545454545454,0.140625,0.1157894736842105,63.02637455670213,80.6522561528411,53.79295489694158,64.66244367117297,64.7623502267308,True,False,Portugal
1044470,Hákon Arnar Haraldsson,8639,Lille,FRA-Ligue 1,1.1,38.6,3.0,0.0,0.4,3.5,0.21,0.28,1.2,1.0,0.29,0.4,0.4,0.0,0.9,7.12,0.0,33.0,1.9,0.9,0.8,1526,20,Midfielder,0.52,0.3076923076923077,0.0284974093264248,0.6666666666666667,0.854922279792746,0.1473684210526316,59.89562501666534,84.79573300802603,79.25541789990135,39.80517391941978,64.57392356060956,True,False,Iceland
789630,Marcus Tavernier,8678,Bournemouth,ENG-Premier League,1.1,30.2,3.0,0.0,1.5,2.5,0.13,0.26,1.0,3.0,0.25,0.6,0.7,0.1,0.8,7.11,0.0,28.0,2.2,1.4,0.9,1765,22,Midfielder,0.6666666666666666,0.3,0.0364238410596026,0.9,0.9271523178807948,0.1181818181818181,57.80968355864864,82.79993433858624,70.2695784337253,49.29735621150308,64.32269593308922,True,False,England
1286183,Tom Bischof,8226,TSG 1899 Hoffenheim,GER-Bundesliga,2.3,40.2,8.0,0.0,1.8,4.8,0.17,0.08,1.6,2.0,0.18,1.1,0.6,0.4,0.3,7.23,0.0,50.0,1.8,3.3,1.0,2567,31,Midfielder,0.7333333333333334,0.25,0.0572139303482586,0.625,1.243781094527363,0.0444444444444444,67.548596112311,46.66846652267819,81.06371490280777,65.26457883369329,64.01517165588884,False,False,Germany
1095432,Charles De Ketelaere,8524,Atalanta,ITA-Serie A,1.6,31.4,12.0,0.0,0.3,6.5,0.38,0.16,0.9,3.0,0.17,0.1,0.8,0.1,0.8,7.12,0.0,45.0,2.0,0.9,2.4,1547,21,Midfielder,0.5263157894736842,0.1,0.0509554140127388,2.6666666666666665,1.4331210191082804,0.08,73.73199310721809,77.45808668639842,82.69695091059381,28.952592125963253,63.71964508744709,True,False,Belgium
881735,Anton Stach,8463,Leeds United,ENG-Premier League,1.8,30.1,7.0,0.0,2.0,3.3,0.18,0.12,1.4,3.0,0.16,0.7,0.5,0.4,0.8,7.3,0.0,44.0,2.0,2.4,0.8,1699,21,Midfielder,0.6888888888888888,0.2258064516129032,0.0598006644518272,0.5714285714285715,1.4617940199335548,0.06,56.76504629629629,56.90972222222221,79.49652777777779,65.58449074074073,63.60162114167523,True,False,Germany
1126058,Malik Tillman,8178,Bayer 04 Leverkusen,GER-Bundesliga,0.7,36.6,6.0,0.0,0.8,2.1,0.15,0.19,0.9,0.0,0.29,0.9,0.4,0.3,0.8,7.28,0.0,22.0,1.7,2.0,0.6,1248,17,Midfielder,0.7631578947368421,0.3103448275862069,0.0191256830601092,0.6666666666666666,0.6010928961748634,0.1117647058823529,47.08912037037037,77.7488425925926,67.10069444444444,72.1412037037037,63.51379853127529,True,False,USA
